year.id,year.display-label,hisp.id,hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop_sex0_age999,totpop_sex0_age0to4,totpop_sex0_age5to9,totpop_sex0_age10to14,totpop_sex0_age15to19,totpop_sex0_age20to24,totpop_sex0_age25to29,totpop_sex0_age30to34,totpop_sex0_age35to39,totpop_sex0_age40to44,totpop_sex0_age45to49,totpop_sex0_age50to54,totpop_sex0_age55to59,totpop_sex0_age60to64,totpop_sex0_age65to69,totpop_sex0_age70to74,totpop_sex0_age75to79,totpop_sex0_age80to84,totpop_sex0_age85plus,totpop_sex0_medage
Id,Year,Id,Hispanic Origin,Id,Id2,Geography,Total; Both Sexes; Total,Total; Both Sexes; Under 5 years,Total; Both Sexes; 5 to 9 years,Total; Both Sexes; 10 to 14 years,Total; Both Sexes; 15 to 19 years,Total; Both Sexes; 20 to 24 years,Total; Both Sexes; 25 to 29 years,Total; Both Sexes; 30 to 34 years,Total; Both Sexes; 35 to 39 years,Total; Both Sexes; 40 to 44 years,Total; Both Sexes; 45 to 49 years,Total; Both Sexes; 50 to 54 years,Total; Both Sexes; 55 to 59 years,Total; Both Sexes; 60 to 64 years,Total; Both Sexes; 65 to 69 years,Total; Both Sexes; 70 to 74 years,Total; Both Sexes; 75 to 79 years,Total; Both Sexes; 80 to 84 years,Total; Both Sexes; 85 years and over,Total; Both Sexes; Median age (years)
est72014,"July 1, 2014",nhisp,Not Hispanic,0400000US31,31,Nebraska,1688870,106829,110231,108757,109989,120698,109077,114277,100577,98360,100480,120626,119142,105552,82211,59170,45673,36109,41112,38.2
est72014,"July 1, 2014",totpop,Total,0400000US31,31,Nebraska,1880920,130714,133284,128985,127749,137202,124282,129664,114371,110712,110339,128321,124922,109574,84858,60662,46732,36808,41741,36.2
est72015,"July 1, 2015",hisp,Hispanic,0400000US31,31,Nebraska,197968,24360,23458,20961,18526,17076,15292,15464,14283,12624,10422,8086,6070,4339,2839,1636,1104,716,712,23.4
est72015,"July 1, 2015",nhisp,Not Hispanic,0400000US31,31,Nebraska,1695596,107368,109926,109162,109926,121701,107690,114738,103654,97280,98858,116449,120013,107757,86974,60879,45953,35844,41424,38.1
est72015,"July 1, 2015",totpop,Total,0400000US31,31,Nebraska,1893564,131728,133384,130123,128452,138777,122982,130202,117937,109904,109280,124535,126083,112096,89813,62515,47057,36560,42136,36.2
est72016,"July 1, 2016",hisp,Hispanic,0400000US31,31,Nebraska,204451,24810,23728,21718,19370,17657,15804,15575,14639,12976,10793,8711,6385,4708,3081,1772,1212,744,768,23.5
est72016,"July 1, 2016",nhisp,Not Hispanic,0400000US31,31,Nebraska,1703152,107658,109444,109652,110204,121781,108108,114461,107329,95827,98830,111060,120552,109387,92532,62298,46481,35634,41914,38.2
est72016,"July 1, 2016",totpop,Total,0400000US31,31,Nebraska,1907603,132468,133172,131370,129574,139438,123912,130036,121968,108803,109623,119771,126937,114095,95613,64070,47693,36378,42682,36.3
est72017,"July 1, 2017",hisp,Hispanic,0400000US31,31,Nebraska,210911,25007,23932,22509,20146,18123,16355,15931,15072,13208,11398,9139,6735,5140,3274,2040,1311,770,821,23.8
est72017,"July 1, 2017",nhisp,Not Hispanic,0400000US31,31,Nebraska,1709165,108054,108753,110060,110399,119768,110263,112966,110479,95914,98796,105830,119871,110855,93806,67860,47635,35681,42175,38.3
est72017,"July 1, 2017",totpop,Total,0400000US31,31,Nebraska,1920076,133061,132685,132569,130545,137891,126618,128897,125551,109122,110194,114969,126606,115995,97080,69900,48946,36451,42996,36.4
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US32,32,Nevada,716501,77789,73712,70342,65271,58587,61540,60573,58168,50879,41259,30995,22696,16097,11182,7551,4932,2956,1972,26.0
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US32,32,Nevada,1984050,109689,109365,112831,117329,118922,135104,130069,133484,140512,152531,151742,141879,134827,104319,74729,52571,35932,28215,40.8
cen42010,"April 1, 2010 Census",totpop,Total,0400000US32,32,Nevada,2700551,187478,183077,183173,182600,177509,196644,190642,191652,191391,193790,182737,164575,150924,115501,82280,57503,38888,30187,36.3
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US32,32,Nevada,716552,77789,73712,70348,65314,58587,61540,60574,58168,50879,41259,30995,22697,16097,11182,7551,4932,2956,1972,26.0
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US32,32,Nevada,1984139,109688,109364,112845,117391,118924,135105,130072,133485,140516,152532,151743,141880,134828,104318,74729,52572,35932,28215,40.8
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US32,32,Nevada,2700691,187477,183076,183193,182705,177511,196645,190646,191653,191395,193791,182738,164577,150925,115500,82280,57504,38888,30187,36.3
est72010,"July 1, 2010",hisp,Hispanic,0400000US32,32,Nevada,718997,77435,73717,70448,65540,58914,61315,60585,58208,51231,41717,31393,23019,16408,11300,7712,4990,3030,2035,26.1
est72010,"July 1, 2010",nhisp,Not Hispanic,0400000US32,32,Nevada,1983800,109119,108945,112445,115865,119623,134731,130441,132119,140638,151799,151853,142464,135663,105131,75410,52858,36119,28577,40.9
est72010,"July 1, 2010",totpop,Total,0400000US32,32,Nevada,2702797,186554,182662,182893,181405,178537,196046,191026,190327,191869,193516,183246,165483,152071,116431,83122,57848,39149,30612,36.4
est72011,"July 1, 2011",hisp,Hispanic,0400000US32,32,Nevada,732621,76177,74244,71453,66158,60946,61326,60824,58322,52876,43742,33126,24549,17767,11878,8325,5347,3232,2329,26.4
est72011,"July 1, 2011",nhisp,Not Hispanic,0400000US32,32,Nevada,1985549,107705,107714,111010,110645,121833,134240,132333,126417,141173,147699,152035,144091,140019,108432,78968,54439,36867,29929,41.4
est72011,"July 1, 2011",totpop,Total,0400000US32,32,Nevada,2718170,183882,181958,182463,176803,182779,195566,193157,184739,194049,191441,185161,168640,157786,120310,87293,59786,40099,32258,36.7
est72012,"July 1, 2012",hisp,Hispanic,0400000US32,32,Nevada,749072,74336,75759,72143,66911,63254,61837,61444,58739,54748,45547,35159,26376,19044,13077,8836,5812,3393,2657,26.8
est72012,"July 1, 2012",nhisp,Not Hispanic,0400000US32,32,Nevada,2003338,106247,108376,110087,108637,123322,134992,134976,125289,141034,144985,152164,147420,138187,118633,83545,56588,37674,31182,41.8
est72012,"July 1, 2012",totpop,Total,0400000US32,32,Nevada,2752410,180583,184135,182230,175548,186576,196829,196420,184028,195782,190532,187323,173796,157231,131710,92381,62400,41067,33839,37.0
est72013,"July 1, 2013",hisp,Hispanic,0400000US32,32,Nevada,767262,73183,77608,72961,67827,65015,62890,62451,59370,56061,47584,37310,28060,20398,14071,9560,6268,3663,2982,27.1
est72013,"July 1, 2013",nhisp,Not Hispanic,0400000US32,32,Nevada,2019285,105242,108888,110169,107245,121960,136303,137097,125366,139480,141798,152596,149604,138876,124480,90025,59311,38520,32325,42.2
est72013,"July 1, 2013",totpop,Total,0400000US32,32,Nevada,2786547,178425,186496,183130,175072,186975,199193,199548,184736,195541,189382,189906,177664,159274,138551,99585,65579,42183,35307,37.3
est72014,"July 1, 2014",hisp,Hispanic,0400000US32,32,Nevada,788175,72981,78657,74229,68902,67048,64685,63416,60295,57362,49435,39871,29848,21878,15163,10287,6814,3959,3345,27.5
est72014,"July 1, 2014",nhisp,Not Hispanic,0400000US32,32,Nevada,2043555,105923,109425,110175,106343,120203,139784,139627,127277,137138,140121,153497,151260,141304,130270,95309,62597,39476,33826,42.5
est72014,"July 1, 2014",totpop,Total,0400000US32,32,Nevada,2831730,178904,188082,184404,175245,187251,204469,203043,187572,194500,189556,193368,181108,163182,145433,105596,69411,43435,37171,37.5
est72015,"July 1, 2015",hisp,Hispanic,0400000US32,32,Nevada,812692,73404,79849,75715,70296,68577,67212,64711,61807,58677,51555,42366,31908,23593,16633,11061,7357,4297,3674,27.8
est72015,"July 1, 2015",nhisp,Not Hispanic,0400000US32,32,Nevada,2070365,107196,110440,110228,105856,116607,144611,141393,131477,133368,141232,152419,152710,144535,136415,99809,66072,40835,35162,42.6
est72015,"July 1, 2015",totpop,Total,0400000US32,32,Nevada,2883057,180600,190289,185943,176152,185184,211823,206104,193284,192045,192787,194785,184618,168128,153048,110870,73429,45132,38836,37.7
est72016,"July 1, 2016",hisp,Hispanic,0400000US32,32,Nevada,838748,74260,80574,77658,72127,69994,70023,66280,63515,59816,53749,44842,33982,25308,18223,11737,7998,4633,4029,28.1
est72016,"July 1, 2016",nhisp,Not Hispanic,0400000US32,32,Nevada,2100506,108648,111581,111071,106302,113771,149117,144019,136127,129889,144150,150201,154647,147722,141480,104081,69409,42066,36225,42.7
est72016,"July 1, 2016",totpop,Total,0400000US32,32,Nevada,2939254,182908,192155,188729,178429,183765,219140,210299,199642,189705,197899,195043,188629,173030,159703,115818,77407,46699,40254,37.8
est72017,"July 1, 2017",hisp,Hispanic,0400000US32,32,Nevada,864665,75507,79872,80228,73735,70926,73458,67674,65390,61108,55888,46997,36197,27336,19427,12898,8624,5075,4325,28.5
est72017,"July 1, 2017",nhisp,Not Hispanic,0400000US32,32,Nevada,2133374,110330,111882,113051,106579,112380,152245,146981,140770,129800,145521,147845,155950,151330,139736,114270,73648,43853,37203,42.8
est72017,"July 1, 2017",totpop,Total,0400000US32,32,Nevada,2998039,185837,191754,193279,180314,183306,225703,214655,206160,190908,201409,194842,192147,178666,159163,127168,82272,48928,41528,37.9
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US33,33,New Hampshire,36704,4214,3862,3489,3785,3243,2978,2754,2601,2511,2254,1655,1189,810,501,337,244,150,127,24.6
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US33,33,New Hampshire,1279766,65592,73894,81131,89835,81303,70143,68597,79551,94515,111310,110742,95100,81144,56675,39249,31530,24821,24634,41.6
cen42010,"April 1, 2010 Census",totpop,Total,0400000US33,33,New Hampshire,1316470,69806,77756,84620,93620,84546,73121,71351,82152,97026,113564,112397,96289,81954,57176,39586,31774,24971,24761,41.1
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US33,33,New Hampshire,36706,4214,3862,3489,3785,3244,2978,2754,2601,2511,2254,1656,1189,810,501,337,244,150,127,24.6
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US33,33,New Hampshire,1279754,65592,73893,81130,89832,81302,70143,68596,79551,94514,111310,110743,95101,81145,56670,39248,31529,24820,24635,41.6
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US33,33,New Hampshire,1316460,69806,77755,84619,93617,84546,73121,71350,82152,97025,113564,112399,96290,81955,57171,39585,31773,24970,24762,41.1
est72010,"July 1, 2010",hisp,Hispanic,0400000US33,33,New Hampshire,36925,4189,3895,3496,3806,3271,3002,2782,2604,2515,2257,1687,1205,824,515,337,255,151,134,24.7
est72010,"July 1, 2010",nhisp,Not Hispanic,0400000US33,33,New Hampshire,1279775,65245,73545,80700,89941,81315,70440,68767,78392,94040,110585,111039,95790,81965,57201,39499,31526,24924,24861,41.7
est72010,"July 1, 2010",totpop,Total,0400000US33,33,New Hampshire,1316700,69434,77440,84196,93747,84586,73442,71549,80996,96555,112842,112726,96995,82789,57716,39836,31781,25075,24995,41.2
est72011,"July 1, 2011",hisp,Hispanic,0400000US33,33,New Hampshire,38458,4173,4081,3551,3999,3473,3098,2941,2732,2611,2286,1816,1288,890,574,346,290,160,149,24.9
